frame_number,gender,emotion,year,movie_name
60,woman,angry,2013,mera_shadi_karao
61,woman,neutral,2013,mera_shadi_karao
173,man,happy,2013,mera_shadi_karao
185,man,sad,2013,mera_shadi_karao
182,woman,sad,2013,mera_shadi_karao
86,woman,happy,2013,mera_shadi_karao
86,man,happy,2013,mera_shadi_karao
158,woman,sad,2013,mera_shadi_karao
184,woman,sad,2013,mera_shadi_karao
104,woman,neutral,2013,mera_shadi_karao
53,man,happy,2013,mera_shadi_karao
42,woman,happy,2013,mera_shadi_karao
42,woman,happy,2013,mera_shadi_karao
103,woman,happy,2013,mera_shadi_karao
103,man,neutral,2013,mera_shadi_karao
103,woman,happy,2013,mera_shadi_karao
180,man,angry,2013,mera_shadi_karao
183,woman,sad,2013,mera_shadi_karao
181,man,angry,2013,mera_shadi_karao
141,man,neutral,2013,mera_shadi_karao
24,man,neutral,2013,mera_shadi_karao
153,woman,happy,2013,mera_shadi_karao
48,man,happy,2013,mera_shadi_karao
105,woman,neutral,2013,mera_shadi_karao
105,woman,sad,2013,mera_shadi_karao
23,man,neutral,2013,mera_shadi_karao
14,woman,neutral,2014,one_by_two
62,man,happy,2014,one_by_two
60,man,sad,2014,one_by_two
94,woman,sad,2014,one_by_two
58,woman,neutral,2014,one_by_two
61,woman,happy,2014,one_by_two
20,woman,sad,2014,one_by_two
30,man,angry,2014,one_by_two
15,woman,happy,2014,one_by_two
19,woman,sad,2014,one_by_two
35,woman,neutral,2014,one_by_two
68,man,sad,2014,one_by_two
90,woman,neutral,2014,one_by_two
90,man,neutral,2014,one_by_two
38,man,angry,2014,one_by_two
12,woman,happy,2014,one_by_two
63,man,angry,2014,one_by_two
69,man,neutral,2014,one_by_two
40,woman,disgust,2014,one_by_two
89,woman,happy,2014,one_by_two
89,man,angry,2014,one_by_two
74,man,neutral,2014,one_by_two
66,man,sad,2014,one_by_two
13,man,angry,2014,one_by_two
87,man,angry,2014,one_by_two
87,woman,sad,2014,one_by_two
82,woman,fear,2014,one_by_two
17,man,angry,2014,one_by_two
65,man,neutral,2014,one_by_two
41,woman,disgust,2014,one_by_two
50,woman,sad,2014,one_by_two
39,man,happy,2014,one_by_two
48,woman,sad,2014,one_by_two
95,woman,neutral,2014,one_by_two
105,man,neutral,2014,one_by_two
21,man,sad,2014,one_by_two
22,woman,sad,2014,one_by_two
73,man,disgust,2014,one_by_two
57,woman,sad,2014,one_by_two
64,man,fear,2014,one_by_two
72,man,angry,2014,one_by_two
18,woman,happy,2014,one_by_two
25,man,neutral,2014,one_by_two
80,man,sad,2014,one_by_two
31,woman,neutral,2014,one_by_two
111,woman,surprise,2014,gangs_of_ghosts
131,man,angry,2014,gangs_of_ghosts
88,man,sad,2014,gangs_of_ghosts
91,man,fear,2014,gangs_of_ghosts
68,woman,sad,2014,gangs_of_ghosts
63,man,sad,2014,gangs_of_ghosts
92,man,happy,2014,gangs_of_ghosts
102,woman,sad,2014,gangs_of_ghosts
77,man,happy,2014,gangs_of_ghosts
87,man,surprise,2014,gangs_of_ghosts
81,man,sad,2014,gangs_of_ghosts
81,man,happy,2014,gangs_of_ghosts
73,man,happy,2014,gangs_of_ghosts
73,woman,sad,2014,gangs_of_ghosts
64,man,angry,2014,gangs_of_ghosts
80,man,angry,2014,gangs_of_ghosts
98,man,happy,2011,bheja_fry_2
71,man,sad,2011,bheja_fry_2
30,man,happy,2011,bheja_fry_2
19,man,happy,2011,bheja_fry_2
45,man,neutral,2011,bheja_fry_2
35,man,neutral,2011,bheja_fry_2
36,woman,neutral,2011,bheja_fry_2
36,man,sad,2011,bheja_fry_2
70,woman,neutral,2011,bheja_fry_2
70,man,angry,2011,bheja_fry_2
69,woman,angry,2011,bheja_fry_2
33,woman,sad,2011,bheja_fry_2
83,man,surprise,2011,bheja_fry_2
27,man,sad,2011,bheja_fry_2
82,man,neutral,2011,bheja_fry_2
24,man,neutral,2011,bheja_fry_2
41,man,sad,2011,bheja_fry_2
32,man,sad,2011,bheja_fry_2
47,man,happy,2011,bheja_fry_2
48,man,neutral,2011,bheja_fry_2
99,man,happy,2011,bheja_fry_2
34,man,neutral,2011,bheja_fry_2
105,man,sad,2011,bheja_fry_2
21,woman,surprise,2011,bheja_fry_2
21,man,fear,2011,bheja_fry_2
22,man,surprise,2011,bheja_fry_2
73,man,neutral,2011,bheja_fry_2
72,man,sad,2011,bheja_fry_2
25,man,neutral,2011,bheja_fry_2
31,man,happy,2011,bheja_fry_2
122,woman,angry,2011,ladies_vs_ricky_bahl
62,woman,fear,2011,ladies_vs_ricky_bahl
118,man,neutral,2011,ladies_vs_ricky_bahl
173,man,happy,2011,ladies_vs_ricky_bahl
154,woman,sad,2011,ladies_vs_ricky_bahl
20,man,fear,2011,ladies_vs_ricky_bahl
30,man,happy,2011,ladies_vs_ricky_bahl
125,man,happy,2011,ladies_vs_ricky_bahl
140,woman,happy,2011,ladies_vs_ricky_bahl
140,man,fear,2011,ladies_vs_ricky_bahl
149,man,happy,2011,ladies_vs_ricky_bahl
155,man,neutral,2011,ladies_vs_ricky_bahl
107,man,happy,2011,ladies_vs_ricky_bahl
168,man,neutral,2011,ladies_vs_ricky_bahl
106,man,neutral,2011,ladies_vs_ricky_bahl
52,woman,sad,2011,ladies_vs_ricky_bahl
150,woman,sad,2011,ladies_vs_ricky_bahl
68,man,fear,2011,ladies_vs_ricky_bahl
121,woman,disgust,2011,ladies_vs_ricky_bahl
70,man,neutral,2011,ladies_vs_ricky_bahl
70,woman,surprise,2011,ladies_vs_ricky_bahl
70,man,happy,2011,ladies_vs_ricky_bahl
38,woman,sad,2011,ladies_vs_ricky_bahl
63,man,sad,2011,ladies_vs_ricky_bahl
49,woman,happy,2011,ladies_vs_ricky_bahl
49,man,sad,2011,ladies_vs_ricky_bahl
165,man,disgust,2011,ladies_vs_ricky_bahl
69,woman,neutral,2011,ladies_vs_ricky_bahl
69,woman,neutral,2011,ladies_vs_ricky_bahl
69,woman,neutral,2011,ladies_vs_ricky_bahl
40,woman,disgust,2011,ladies_vs_ricky_bahl
138,woman,angry,2011,ladies_vs_ricky_bahl
56,man,happy,2011,ladies_vs_ricky_bahl
33,woman,happy,2011,ladies_vs_ricky_bahl
102,man,neutral,2011,ladies_vs_ricky_bahl
29,man,angry,2011,ladies_vs_ricky_bahl
110,woman,sad,2011,ladies_vs_ricky_bahl
151,woman,neutral,2011,ladies_vs_ricky_bahl
84,man,sad,2011,ladies_vs_ricky_bahl
82,man,angry,2011,ladies_vs_ricky_bahl
65,man,sad,2011,ladies_vs_ricky_bahl
167,man,happy,2011,ladies_vs_ricky_bahl
41,woman,happy,2011,ladies_vs_ricky_bahl
166,man,angry,2011,ladies_vs_ricky_bahl
169,man,neutral,2011,ladies_vs_ricky_bahl
113,woman,happy,2011,ladies_vs_ricky_bahl
123,woman,happy,2011,ladies_vs_ricky_bahl
39,woman,happy,2011,ladies_vs_ricky_bahl
32,woman,happy,2011,ladies_vs_ricky_bahl
47,woman,happy,2011,ladies_vs_ricky_bahl
48,man,neutral,2011,ladies_vs_ricky_bahl
115,woman,happy,2011,ladies_vs_ricky_bahl
101,woman,neutral,2011,ladies_vs_ricky_bahl
99,woman,neutral,2011,ladies_vs_ricky_bahl
105,woman,happy,2011,ladies_vs_ricky_bahl
114,woman,happy,2011,ladies_vs_ricky_bahl
174,man,happy,2011,ladies_vs_ricky_bahl
152,man,sad,2011,ladies_vs_ricky_bahl
112,man,sad,2011,ladies_vs_ricky_bahl
23,woman,neutral,2011,ladies_vs_ricky_bahl
25,woman,happy,2011,ladies_vs_ricky_bahl
80,man,angry,2011,ladies_vs_ricky_bahl
31,woman,neutral,2011,ladies_vs_ricky_bahl
93,woman,neutral,2013,singh_saab_the_great
122,woman,surprise,2013,singh_saab_the_great
85,man,sad,2013,singh_saab_the_great
51,man,angry,2013,singh_saab_the_great
98,man,fear,2013,singh_saab_the_great
111,man,neutral,2013,singh_saab_the_great
147,man,sad,2013,singh_saab_the_great
71,man,angry,2013,singh_saab_the_great
30,woman,neutral,2013,singh_saab_the_great
108,man,neutral,2013,singh_saab_the_great
140,man,sad,2013,singh_saab_the_great
86,man,neutral,2013,singh_saab_the_great
91,man,sad,2013,singh_saab_the_great
107,man,sad,2013,singh_saab_the_great
106,man,neutral,2013,singh_saab_the_great
145,man,happy,2013,singh_saab_the_great
142,man,fear,2013,singh_saab_the_great
63,man,happy,2013,singh_saab_the_great
49,man,sad,2013,singh_saab_the_great
69,man,neutral,2013,singh_saab_the_great
103,man,sad,2013,singh_saab_the_great
138,woman,sad,2013,singh_saab_the_great
116,man,happy,2013,singh_saab_the_great
135,woman,fear,2013,singh_saab_the_great
56,man,angry,2013,singh_saab_the_great
56,man,fear,2013,singh_saab_the_great
143,man,sad,2013,singh_saab_the_great
109,man,happy,2013,singh_saab_the_great
102,woman,fear,2013,singh_saab_the_great
110,man,angry,2013,singh_saab_the_great
144,man,fear,2013,singh_saab_the_great
133,woman,fear,2013,singh_saab_the_great
136,man,fear,2013,singh_saab_the_great
146,man,fear,2013,singh_saab_the_great
82,man,angry,2013,singh_saab_the_great
141,man,happy,2013,singh_saab_the_great
113,man,neutral,2013,singh_saab_the_great
100,man,sad,2013,singh_saab_the_great
148,man,angry,2013,singh_saab_the_great
32,man,fear,2013,singh_saab_the_great
137,woman,sad,2013,singh_saab_the_great
48,man,angry,2013,singh_saab_the_great
115,man,sad,2013,singh_saab_the_great
101,man,fear,2013,singh_saab_the_great
99,man,sad,2013,singh_saab_the_great
78,man,happy,2013,singh_saab_the_great
114,man,happy,2013,singh_saab_the_great
73,woman,sad,2013,singh_saab_the_great
112,man,angry,2013,singh_saab_the_great
72,man,neutral,2013,singh_saab_the_great
51,woman,sad,2016,sarbjit
60,man,fear,2016,sarbjit
118,woman,sad,2016,sarbjit
94,woman,sad,2016,sarbjit
88,man,fear,2016,sarbjit
71,man,neutral,2016,sarbjit
140,woman,angry,2016,sarbjit
140,man,sad,2016,sarbjit
140,man,neutral,2016,sarbjit
86,man,fear,2016,sarbjit
91,woman,sad,2016,sarbjit
36,man,sad,2016,sarbjit
59,woman,sad,2016,sarbjit
70,man,fear,2016,sarbjit
142,man,sad,2016,sarbjit
142,man,sad,2016,sarbjit
142,man,sad,2016,sarbjit
49,man,neutral,2016,sarbjit
56,man,sad,2016,sarbjit
143,man,angry,2016,sarbjit
74,man,happy,2016,sarbjit
87,man,fear,2016,sarbjit
82,woman,sad,2016,sarbjit
82,man,neutral,2016,sarbjit
141,man,neutral,2016,sarbjit
141,man,angry,2016,sarbjit
141,man,sad,2016,sarbjit
141,man,neutral,2016,sarbjit
50,woman,sad,2016,sarbjit
123,woman,happy,2016,sarbjit
123,woman,happy,2016,sarbjit
127,man,sad,2016,sarbjit
126,woman,happy,2016,sarbjit
126,woman,happy,2016,sarbjit
117,man,sad,2016,sarbjit
105,man,sad,2016,sarbjit
124,man,happy,2016,sarbjit
51,man,neutral,2011,hostel
98,woman,sad,2011,hostel
30,man,happy,2011,hostel
76,man,sad,2011,hostel
45,man,sad,2011,hostel
59,man,sad,2011,hostel
104,woman,angry,2011,hostel
52,man,neutral,2011,hostel
52,man,happy,2011,hostel
53,man,neutral,2011,hostel
53,man,angry,2011,hostel
49,woman,neutral,2011,hostel
103,woman,angry,2011,hostel
74,man,neutral,2011,hostel
46,man,sad,2011,hostel
81,man,neutral,2011,hostel
50,woman,neutral,2011,hostel
100,woman,sad,2011,hostel
99,man,sad,2011,hostel
75,man,neutral,2011,hostel
31,woman,happy,2011,hostel
93,woman,surprise,2013,bloody_isshq
85,man,fear,2013,bloody_isshq
28,woman,neutral,2013,bloody_isshq
98,woman,angry,2013,bloody_isshq
30,man,fear,2013,bloody_isshq
36,man,neutral,2013,bloody_isshq
104,man,sad,2013,bloody_isshq
52,man,neutral,2013,bloody_isshq
63,woman,sad,2013,bloody_isshq
69,man,angry,2013,bloody_isshq
67,man,angry,2013,bloody_isshq
42,woman,sad,2013,bloody_isshq
54,man,sad,2013,bloody_isshq
56,man,happy,2013,bloody_isshq
74,man,sad,2013,bloody_isshq
29,man,angry,2013,bloody_isshq
37,man,happy,2013,bloody_isshq
65,woman,surprise,2013,bloody_isshq
9,man,sad,2013,bloody_isshq
105,man,fear,2013,bloody_isshq
21,woman,sad,2013,bloody_isshq
64,woman,surprise,2013,bloody_isshq
18,man,neutral,2013,bloody_isshq
85,man,angry,2014,filmistaan
111,man,happy,2014,filmistaan
88,man,sad,2014,filmistaan
30,man,neutral,2014,filmistaan
15,man,angry,2014,filmistaan
106,woman,sad,2014,filmistaan
68,man,fear,2014,filmistaan
68,man,angry,2014,filmistaan
90,woman,sad,2014,filmistaan
26,man,sad,2014,filmistaan
12,man,angry,2014,filmistaan
69,man,sad,2014,filmistaan
69,man,angry,2014,filmistaan
89,man,sad,2014,filmistaan
89,man,sad,2014,filmistaan
143,man,sad,2014,filmistaan
29,man,sad,2014,filmistaan
110,man,happy,2014,filmistaan
84,man,happy,2014,filmistaan
144,man,angry,2014,filmistaan
16,man,happy,2014,filmistaan
81,man,sad,2014,filmistaan
123,man,sad,2014,filmistaan
39,man,angry,2014,filmistaan
73,man,angry,2014,filmistaan
73,man,fear,2014,filmistaan
124,man,sad,2014,filmistaan
130,man,neutral,2014,filmistaan
112,man,happy,2014,filmistaan
25,man,neutral,2014,filmistaan
80,man,sad,2014,filmistaan
33,woman,surprise,2014,jigariyaa
74,man,happy,2014,jigariyaa
110,man,sad,2014,jigariyaa
41,woman,neutral,2014,jigariyaa
39,woman,happy,2014,jigariyaa
34,woman,happy,2014,jigariyaa
21,woman,angry,2014,jigariyaa
114,man,sad,2014,jigariyaa
22,man,neutral,2014,jigariyaa
57,man,neutral,2014,jigariyaa
57,woman,angry,2014,jigariyaa
75,man,angry,2014,jigariyaa
11,woman,neutral,2012,?_:_a_question_mark
8,woman,sad,2012,?_:_a_question_mark
7,woman,sad,2012,?_:_a_question_mark
10,man,surprise,2012,?_:_a_question_mark
9,man,happy,2012,?_:_a_question_mark
6,woman,neutral,2012,?_:_a_question_mark
5,man,neutral,2012,?_:_a_question_mark
85,woman,neutral,2016,warrior_savitri
85,man,sad,2016,warrior_savitri
28,woman,fear,2016,warrior_savitri
51,woman,angry,2016,warrior_savitri
132,man,neutral,2016,warrior_savitri
44,man,neutral,2016,warrior_savitri
120,woman,fear,2016,warrior_savitri
107,man,neutral,2016,warrior_savitri
52,man,fear,2016,warrior_savitri
90,woman,surprise,2016,warrior_savitri
90,man,angry,2016,warrior_savitri
145,woman,fear,2016,warrior_savitri
142,woman,sad,2016,warrior_savitri
63,man,angry,2016,warrior_savitri
49,woman,fear,2016,warrior_savitri
42,woman,fear,2016,warrior_savitri
143,man,sad,2016,warrior_savitri
102,man,fear,2016,warrior_savitri
66,woman,sad,2016,warrior_savitri
144,woman,sad,2016,warrior_savitri
133,man,fear,2016,warrior_savitri
82,man,sad,2016,warrior_savitri
141,man,neutral,2016,warrior_savitri
24,man,surprise,2016,warrior_savitri
50,woman,happy,2016,warrior_savitri
48,man,sad,2016,warrior_savitri
97,man,fear,2016,warrior_savitri
34,woman,fear,2016,warrior_savitri
43,woman,fear,2016,warrior_savitri
22,woman,fear,2016,warrior_savitri
64,man,sad,2016,warrior_savitri
112,woman,fear,2016,warrior_savitri
75,woman,sad,2016,warrior_savitri
14,man,sad,2017,dear_maya
85,woman,happy,2017,dear_maya
28,woman,neutral,2017,dear_maya
62,woman,happy,2017,dear_maya
60,man,happy,2017,dear_maya
118,man,neutral,2017,dear_maya
132,man,neutral,2017,dear_maya
61,man,happy,2017,dear_maya
96,man,sad,2017,dear_maya
20,woman,happy,2017,dear_maya
30,woman,surprise,2017,dear_maya
15,man,sad,2017,dear_maya
19,woman,fear,2017,dear_maya
55,man,sad,2017,dear_maya
91,man,disgust,2017,dear_maya
35,woman,fear,2017,dear_maya
36,man,happy,2017,dear_maya
59,woman,fear,2017,dear_maya
104,woman,happy,2017,dear_maya
52,man,sad,2017,dear_maya
68,man,surprise,2017,dear_maya
26,woman,fear,2017,dear_maya
53,man,angry,2017,dear_maya
67,man,surprise,2017,dear_maya
42,woman,happy,2017,dear_maya
54,man,sad,2017,dear_maya
135,woman,neutral,2017,dear_maya
135,man,sad,2017,dear_maya
56,man,sad,2017,dear_maya
143,man,happy,2017,dear_maya
29,woman,happy,2017,dear_maya
37,woman,happy,2017,dear_maya
83,man,neutral,2017,dear_maya
13,man,sad,2017,dear_maya
27,woman,happy,2017,dear_maya
24,woman,surprise,2017,dear_maya
24,woman,surprise,2017,dear_maya
16,woman,angry,2017,dear_maya
41,woman,happy,2017,dear_maya
134,man,neutral,2017,dear_maya
123,woman,neutral,2017,dear_maya
126,woman,fear,2017,dear_maya
95,man,neutral,2017,dear_maya
97,man,happy,2017,dear_maya
105,woman,happy,2017,dear_maya
43,man,happy,2017,dear_maya
21,man,neutral,2017,dear_maya
57,man,sad,2017,dear_maya
64,man,happy,2017,dear_maya
130,man,sad,2017,dear_maya
72,man,neutral,2017,dear_maya
25,woman,happy,2017,dear_maya
86,man,sad,2017,haramkhor
91,woman,happy,2017,haramkhor
41,woman,surprise,2017,haramkhor
72,woman,happy,2017,haramkhor
98,man,sad,2010,peepli_live
98,man,neutral,2010,peepli_live
62,man,sad,2010,peepli_live
58,man,neutral,2010,peepli_live
58,woman,neutral,2010,peepli_live
44,man,angry,2010,peepli_live
96,man,sad,2010,peepli_live
140,man,sad,2010,peepli_live
55,man,sad,2010,peepli_live
91,woman,sad,2010,peepli_live
53,man,angry,2010,peepli_live
8,woman,angry,2010,peepli_live
54,man,angry,2010,peepli_live
89,man,neutral,2010,peepli_live
33,man,angry,2010,peepli_live
74,man,neutral,2010,peepli_live
84,man,happy,2010,peepli_live
84,man,angry,2010,peepli_live
87,man,neutral,2010,peepli_live
113,man,angry,2010,peepli_live
113,man,neutral,2010,peepli_live
100,man,angry,2010,peepli_live
47,man,happy,2010,peepli_live
48,man,sad,2010,peepli_live
95,man,happy,2010,peepli_live
99,man,sad,2010,peepli_live
117,woman,sad,2010,peepli_live
117,woman,sad,2010,peepli_live
97,man,disgust,2010,peepli_live
105,man,sad,2010,peepli_live
43,man,neutral,2010,peepli_live
114,woman,sad,2010,peepli_live
112,man,fear,2010,peepli_live
79,woman,happy,2010,peepli_live
139,woman,happy,2010,peepli_live
49,woman,happy,2017,machine
83,man,happy,2017,machine
81,woman,angry,2017,machine
93,man,happy,2013,sooper_se_ooper
122,man,angry,2013,sooper_se_ooper
122,man,neutral,2013,sooper_se_ooper
122,woman,surprise,2013,sooper_se_ooper
51,man,sad,2013,sooper_se_ooper
98,man,happy,2013,sooper_se_ooper
118,man,happy,2013,sooper_se_ooper
118,man,happy,2013,sooper_se_ooper
111,man,happy,2013,sooper_se_ooper
125,man,neutral,2013,sooper_se_ooper
125,man,angry,2013,sooper_se_ooper
125,man,fear,2013,sooper_se_ooper
35,man,neutral,2013,sooper_se_ooper
121,man,angry,2013,sooper_se_ooper
70,man,neutral,2013,sooper_se_ooper
49,man,angry,2013,sooper_se_ooper
40,woman,happy,2013,sooper_se_ooper
89,man,sad,2013,sooper_se_ooper
135,woman,sad,2013,sooper_se_ooper
33,man,angry,2013,sooper_se_ooper
110,man,happy,2013,sooper_se_ooper
83,man,neutral,2013,sooper_se_ooper
83,man,neutral,2013,sooper_se_ooper
83,man,neutral,2013,sooper_se_ooper
46,man,sad,2013,sooper_se_ooper
50,man,sad,2013,sooper_se_ooper
113,man,happy,2013,sooper_se_ooper
123,man,neutral,2013,sooper_se_ooper
123,man,neutral,2013,sooper_se_ooper
123,man,fear,2013,sooper_se_ooper
127,man,neutral,2013,sooper_se_ooper
127,man,neutral,2013,sooper_se_ooper
127,man,fear,2013,sooper_se_ooper
115,man,happy,2013,sooper_se_ooper
126,man,neutral,2013,sooper_se_ooper
126,man,neutral,2013,sooper_se_ooper
126,man,neutral,2013,sooper_se_ooper
124,man,neutral,2013,sooper_se_ooper
124,man,fear,2013,sooper_se_ooper
124,man,neutral,2013,sooper_se_ooper
130,man,neutral,2013,sooper_se_ooper
130,man,neutral,2013,sooper_se_ooper
79,man,angry,2013,sooper_se_ooper
79,man,neutral,2013,sooper_se_ooper
28,man,sad,2016,baaghi
51,woman,happy,2016,baaghi
4,woman,angry,2016,baaghi
11,man,sad,2016,baaghi
154,man,happy,2016,baaghi
71,man,angry,2016,baaghi
108,man,neutral,2016,baaghi
45,man,neutral,2016,baaghi
107,man,neutral,2016,baaghi
162,man,sad,2016,baaghi
52,man,sad,2016,baaghi
68,woman,angry,2016,baaghi
68,man,neutral,2016,baaghi
68,man,neutral,2016,baaghi
70,man,fear,2016,baaghi
70,man,happy,2016,baaghi
70,man,neutral,2016,baaghi
53,woman,neutral,2016,baaghi
145,woman,sad,2016,baaghi
49,man,sad,2016,baaghi
69,woman,fear,2016,baaghi
69,man,neutral,2016,baaghi
69,man,fear,2016,baaghi
42,man,happy,2016,baaghi
133,woman,sad,2016,baaghi
46,man,neutral,2016,baaghi
41,woman,happy,2016,baaghi
10,man,sad,2016,baaghi
50,woman,happy,2016,baaghi
9,man,sad,2016,baaghi
47,woman,happy,2016,baaghi
48,man,sad,2016,baaghi
6,woman,sad,2016,baaghi
5,man,sad,2016,baaghi
85,man,neutral,2011,chillar_party
94,man,angry,2011,chillar_party
94,woman,angry,2011,chillar_party
96,woman,angry,2011,chillar_party
30,man,fear,2011,chillar_party
15,man,neutral,2011,chillar_party
19,man,angry,2011,chillar_party
19,man,angry,2011,chillar_party
19,man,neutral,2011,chillar_party
86,man,angry,2011,chillar_party
45,woman,surprise,2011,chillar_party
55,woman,neutral,2011,chillar_party
91,man,neutral,2011,chillar_party
38,man,happy,2011,chillar_party
63,woman,neutral,2011,chillar_party
89,man,neutral,2011,chillar_party
56,woman,sad,2011,chillar_party
74,man,sad,2011,chillar_party
110,woman,neutral,2011,chillar_party
84,woman,angry,2011,chillar_party
77,man,neutral,2011,chillar_party
77,man,neutral,2011,chillar_party
77,man,neutral,2011,chillar_party
27,man,neutral,2011,chillar_party
87,man,neutral,2011,chillar_party
16,man,neutral,2011,chillar_party
17,man,neutral,2011,chillar_party
48,man,happy,2011,chillar_party
95,woman,angry,2011,chillar_party
78,man,neutral,2011,chillar_party
78,man,neutral,2011,chillar_party
78,man,neutral,2011,chillar_party
43,woman,fear,2011,chillar_party
73,man,sad,2011,chillar_party
18,man,angry,2011,chillar_party
18,man,angry,2011,chillar_party
18,man,neutral,2011,chillar_party
31,man,sad,2011,chillar_party
28,man,sad,2011,force
51,man,happy,2011,force
118,man,sad,2011,force
58,man,happy,2011,force
11,woman,sad,2011,force
20,woman,happy,2011,force
76,man,happy,2011,force
120,man,angry,2011,force
45,woman,happy,2011,force
55,man,sad,2011,force
53,woman,disgust,2011,force
12,man,sad,2011,force
8,man,angry,2011,force
67,man,sad,2011,force
42,woman,happy,2011,force
54,man,angry,2011,force
40,man,happy,2011,force
40,woman,neutral,2011,force
56,woman,happy,2011,force
29,man,happy,2011,force
129,man,angry,2011,force
66,man,angry,2011,force
7,man,angry,2011,force
27,man,angry,2011,force
65,man,sad,2011,force
41,man,happy,2011,force
41,man,sad,2011,force
50,man,sad,2011,force
123,man,surprise,2011,force
39,man,happy,2011,force
127,woman,neutral,2011,force
47,woman,happy,2011,force
117,man,sad,2011,force
21,woman,happy,2011,force
22,woman,fear,2011,force
57,man,happy,2011,force
64,woman,happy,2011,force
75,man,happy,2011,force
18,man,happy,2011,force
122,man,neutral,2009,chandni_chowk_to_china
244,man,neutral,2009,chandni_chowk_to_china
195,man,fear,2009,chandni_chowk_to_china
51,woman,sad,2009,chandni_chowk_to_china
98,woman,neutral,2009,chandni_chowk_to_china
249,man,neutral,2009,chandni_chowk_to_china
118,woman,neutral,2009,chandni_chowk_to_china
218,man,sad,2009,chandni_chowk_to_china
131,man,sad,2009,chandni_chowk_to_china
263,man,sad,2009,chandni_chowk_to_china
147,man,angry,2009,chandni_chowk_to_china
273,woman,sad,2009,chandni_chowk_to_china
240,man,neutral,2009,chandni_chowk_to_china
15,woman,neutral,2009,chandni_chowk_to_china
108,man,sad,2009,chandni_chowk_to_china
108,woman,neutral,2009,chandni_chowk_to_china
108,man,fear,2009,chandni_chowk_to_china
149,man,angry,2009,chandni_chowk_to_china
149,man,fear,2009,chandni_chowk_to_china
149,man,sad,2009,chandni_chowk_to_china
155,man,neutral,2009,chandni_chowk_to_china
156,woman,neutral,2009,chandni_chowk_to_china
158,man,sad,2009,chandni_chowk_to_china
107,man,sad,2009,chandni_chowk_to_china
107,man,neutral,2009,chandni_chowk_to_china
104,man,sad,2009,chandni_chowk_to_china
104,man,neutral,2009,chandni_chowk_to_china
219,man,angry,2009,chandni_chowk_to_china
106,man,neutral,2009,chandni_chowk_to_china
106,man,neutral,2009,chandni_chowk_to_china
150,woman,sad,2009,chandni_chowk_to_china
274,woman,fear,2009,chandni_chowk_to_china
250,man,happy,2009,chandni_chowk_to_china
38,man,angry,2009,chandni_chowk_to_china
191,man,neutral,2009,chandni_chowk_to_china
235,woman,surprise,2009,chandni_chowk_to_china
267,man,neutral,2009,chandni_chowk_to_china
205,man,sad,2009,chandni_chowk_to_china
103,man,neutral,2009,chandni_chowk_to_china
103,man,sad,2009,chandni_chowk_to_china
116,woman,neutral,2009,chandni_chowk_to_china
246,man,happy,2009,chandni_chowk_to_china
233,man,neutral,2009,chandni_chowk_to_china
143,man,neutral,2009,chandni_chowk_to_china
206,man,neutral,2009,chandni_chowk_to_china
220,man,fear,2009,chandni_chowk_to_china
109,man,neutral,2009,chandni_chowk_to_china
102,woman,neutral,2009,chandni_chowk_to_china
102,man,angry,2009,chandni_chowk_to_china
242,man,neutral,2009,chandni_chowk_to_china
261,man,sad,2009,chandni_chowk_to_china
110,woman,neutral,2009,chandni_chowk_to_china
129,man,neutral,2009,chandni_chowk_to_china
190,man,sad,2009,chandni_chowk_to_china
190,man,happy,2009,chandni_chowk_to_china
164,woman,neutral,2009,chandni_chowk_to_china
151,man,sad,2009,chandni_chowk_to_china
204,woman,neutral,2009,chandni_chowk_to_china
161,woman,neutral,2009,chandni_chowk_to_china
199,man,neutral,2009,chandni_chowk_to_china
248,woman,sad,2009,chandni_chowk_to_china
144,man,angry,2009,chandni_chowk_to_china
221,man,neutral,2009,chandni_chowk_to_china
166,man,neutral,2009,chandni_chowk_to_china
153,man,sad,2009,chandni_chowk_to_china
245,man,neutral,2009,chandni_chowk_to_china
169,man,sad,2009,chandni_chowk_to_china
238,man,neutral,2009,chandni_chowk_to_china
234,man,neutral,2009,chandni_chowk_to_china
50,woman,fear,2009,chandni_chowk_to_china
257,woman,neutral,2009,chandni_chowk_to_china
241,man,neutral,2009,chandni_chowk_to_china
243,man,neutral,2009,chandni_chowk_to_china
123,woman,neutral,2009,chandni_chowk_to_china
247,man,happy,2009,chandni_chowk_to_china
237,woman,angry,2009,chandni_chowk_to_china
237,man,angry,2009,chandni_chowk_to_china
100,woman,neutral,2009,chandni_chowk_to_china
256,man,neutral,2009,chandni_chowk_to_china
148,man,sad,2009,chandni_chowk_to_china
39,woman,neutral,2009,chandni_chowk_to_china
271,man,sad,2009,chandni_chowk_to_china
157,woman,sad,2009,chandni_chowk_to_china
236,woman,angry,2009,chandni_chowk_to_china
101,man,angry,2009,chandni_chowk_to_china
101,man,sad,2009,chandni_chowk_to_china
101,man,sad,2009,chandni_chowk_to_china
99,woman,neutral,2009,chandni_chowk_to_china
117,woman,neutral,2009,chandni_chowk_to_china
97,man,angry,2009,chandni_chowk_to_china
260,man,sad,2009,chandni_chowk_to_china
239,man,neutral,2009,chandni_chowk_to_china
222,man,sad,2009,chandni_chowk_to_china
105,man,neutral,2009,chandni_chowk_to_china
